event_id,vehicle_id,timestamp,scene_type,weather,road_type,ego_speed,brake_acc,steering_angle,takeover,aeb_triggered,lane_confidence,object_type,object_confidence,ttc,lateral_offset,perception_status,planning_status,log_text
EVT_0333,VH_010,2026-01-02T22:51:00,ACC 跟车不平顺,晴,城市快速路,89.90,-0.80,-2.39,false,false,0.973,vehicle,0.724,1.57,-0.047,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0334,VH_011,2026-01-02T22:58:00,ACC 跟车不平顺,晴,城市快速路,56.22,-3.09,-0.31,false,false,0.851,vehicle,0.801,2.47,0.022,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0335,VH_012,2026-01-02T23:05:00,ACC 跟车不平顺,晴,城市快速路,73.57,-1.91,1.78,false,false,0.914,vehicle,0.877,3.38,0.092,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0336,VH_013,2026-01-02T23:12:00,ACC 跟车不平顺,晴,城市快速路,90.92,-4.20,-2.27,false,false,0.976,vehicle,0.729,1.62,-0.043,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0337,VH_014,2026-01-02T23:19:00,ACC 跟车不平顺,晴,城市快速路,57.24,-3.02,-0.18,false,false,0.855,vehicle,0.805,2.53,0.027,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0338,VH_015,2026-01-02T23:26:00,ACC 跟车不平顺,晴,城市快速路,74.59,-1.84,1.90,false,false,0.918,vehicle,0.882,3.43,0.096,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0339,VH_016,2026-01-02T23:33:00,ACC 跟车不平顺,晴,城市快速路,91.94,-4.13,-2.14,false,false,0.980,vehicle,0.733,1.68,-0.039,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0340,VH_017,2026-01-02T23:40:00,ACC 跟车不平顺,晴,城市快速路,58.27,-2.95,-0.06,false,false,0.859,vehicle,0.810,2.58,0.031,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0341,VH_018,2026-01-02T23:47:00,ACC 跟车不平顺,晴,城市快速路,75.61,-1.77,2.02,true,false,0.921,vehicle,0.886,3.48,0.100,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0342,VH_019,2026-01-02T23:54:00,ACC 跟车不平顺,晴,城市快速路,92.96,-4.06,-2.02,false,false,0.800,vehicle,0.738,1.73,-0.035,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0343,VH_020,2026-01-03T00:01:00,ACC 跟车不平顺,晴,城市快速路,59.29,-2.88,0.06,false,false,0.862,vehicle,0.814,2.63,0.035,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0344,VH_021,2026-01-03T00:08:00,ACC 跟车不平顺,晴,城市快速路,76.63,-1.70,2.14,false,false,0.925,vehicle,0.891,3.53,-0.100,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0345,VH_022,2026-01-03T00:15:00,ACC 跟车不平顺,晴,城市快速路,93.98,-3.99,-1.90,false,false,0.804,vehicle,0.742,1.78,-0.031,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0346,VH_023,2026-01-03T00:22:00,ACC 跟车不平顺,晴,城市快速路,60.31,-2.81,0.18,false,false,0.866,vehicle,0.819,2.69,0.039,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0347,VH_024,2026-01-03T00:29:00,ACC 跟车不平顺,晴,城市快速路,77.65,-1.63,2.27,false,false,0.929,vehicle,0.895,3.59,-0.096,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0348,VH_025,2026-01-03T00:36:00,ACC 跟车不平顺,晴,城市快速路,95.00,-3.92,-1.78,false,false,0.807,vehicle,0.747,1.84,-0.027,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0349,VH_026,2026-01-03T00:43:00,ACC 跟车不平顺,晴,城市快速路,61.33,-2.74,0.31,false,false,0.870,vehicle,0.823,2.74,0.043,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0350,VH_027,2026-01-03T00:50:00,ACC 跟车不平顺,晴,城市快速路,78.67,-1.56,2.39,false,false,0.932,vehicle,0.900,3.64,-0.092,前车距离估计稳定,加减速请求抖动,ACC 跟车过程中加减速请求频繁切换，乘坐体感不平顺。
EVT_0351,VH_028,2026-01-03T00:57:00,NOA 退出,阴,高速,70.00,-3.30,-3.86,true,false,0.468,none,0.014,5.96,-0.054,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0352,VH_029,2026-01-03T01:04:00,NOA 退出,阴,高速,84.57,-2.30,1.00,false,false,0.572,none,0.049,7.87,0.113,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0353,VH_030,2026-01-03T01:11:00,NOA 退出,阴,高速,99.14,-1.29,5.86,false,false,0.677,none,0.084,9.78,-0.211,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0354,VH_031,2026-01-03T01:18:00,NOA 退出,阴,高速,70.86,-3.24,-3.57,true,false,0.474,none,0.016,6.07,-0.044,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0355,VH_032,2026-01-03T01:25:00,NOA 退出,阴,高速,85.43,-2.24,1.29,false,false,0.579,none,0.051,7.98,0.122,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0356,VH_033,2026-01-03T01:32:00,NOA 退出,阴,高速,100.00,-1.23,6.14,false,false,0.683,none,0.086,9.89,-0.201,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0357,VH_034,2026-01-03T01:39:00,NOA 退出,阴,高速,71.71,-3.19,-3.29,true,false,0.481,none,0.018,6.18,-0.034,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0358,VH_035,2026-01-03T01:46:00,NOA 退出,阴,高速,86.29,-2.18,1.57,false,false,0.585,none,0.053,8.09,0.132,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0359,VH_036,2026-01-03T01:53:00,NOA 退出,阴,高速,100.86,-1.17,6.43,false,false,0.689,none,0.088,10.00,-0.191,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0360,VH_001,2026-01-03T02:00:00,NOA 退出,阴,高速,72.57,-3.13,-3.00,true,false,0.487,none,0.020,6.30,-0.024,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0361,VH_002,2026-01-03T02:07:00,NOA 退出,阴,高速,87.14,-2.12,1.86,false,false,0.591,none,0.055,8.20,0.142,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0362,VH_003,2026-01-03T02:14:00,NOA 退出,阴,高速,101.71,-1.11,6.71,false,false,0.695,none,0.090,4.50,-0.181,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0363,VH_004,2026-01-03T02:21:00,NOA 退出,阴,高速,73.43,-3.07,-2.71,true,false,0.493,none,0.022,6.41,-0.015,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0364,VH_005,2026-01-03T02:28:00,NOA 退出,阴,高速,88.00,-2.06,2.14,false,false,0.597,none,0.057,8.32,0.152,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0365,VH_006,2026-01-03T02:35:00,NOA 退出,阴,高速,102.57,-1.06,7.00,false,false,0.701,none,0.092,4.61,-0.171,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0366,VH_007,2026-01-03T02:42:00,NOA 退出,阴,高速,74.29,-3.01,-2.43,true,false,0.499,none,0.024,6.52,-0.005,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0367,VH_008,2026-01-03T02:49:00,NOA 退出,阴,高速,88.86,-2.00,2.43,false,false,0.603,none,0.059,8.43,0.162,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0368,VH_009,2026-01-03T02:56:00,NOA 退出,阴,高速,103.43,-1.00,-7.00,false,false,0.707,none,0.094,4.72,-0.162,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0369,VH_010,2026-01-03T03:03:00,NOA 退出,阴,高速,75.14,-2.95,-2.14,true,false,0.505,none,0.027,6.63,0.005,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0370,VH_011,2026-01-03T03:10:00,NOA 退出,阴,高速,89.71,-1.94,2.71,false,false,0.609,none,0.061,8.54,0.171,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0371,VH_012,2026-01-03T03:17:00,NOA 退出,阴,高速,104.29,-0.94,-6.71,false,false,0.713,none,0.096,4.84,-0.152,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0372,VH_013,2026-01-03T03:24:00,NOA 退出,阴,高速,76.00,-2.89,-1.86,true,false,0.511,none,0.029,6.74,0.015,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0373,VH_014,2026-01-03T03:31:00,NOA 退出,阴,高速,90.57,-1.88,3.00,false,false,0.615,none,0.063,8.65,0.181,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0374,VH_015,2026-01-03T03:38:00,NOA 退出,阴,高速,105.14,-0.88,-6.43,false,false,0.719,none,0.098,4.95,-0.142,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0375,VH_016,2026-01-03T03:45:00,NOA 退出,阴,高速,76.86,-2.83,-1.57,true,false,0.517,none,0.031,6.86,0.024,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0376,VH_017,2026-01-03T03:52:00,NOA 退出,阴,高速,91.43,-1.82,3.29,false,false,0.621,none,0.065,8.77,0.191,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0377,VH_018,2026-01-03T03:59:00,NOA 退出,阴,高速,106.00,-0.82,-6.14,false,false,0.726,none,0.100,5.06,-0.132,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0378,VH_019,2026-01-03T04:06:00,NOA 退出,阴,高速,77.71,-2.77,-1.29,true,false,0.523,none,0.033,6.97,0.034,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0379,VH_020,2026-01-03T04:13:00,NOA 退出,阴,高速,92.29,-1.77,3.57,false,false,0.628,none,0.067,8.88,0.201,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0380,VH_021,2026-01-03T04:20:00,NOA 退出,阴,高速,106.86,-0.76,-5.86,false,false,0.732,none,0.000,5.17,-0.122,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0381,VH_022,2026-01-03T04:27:00,NOA 退出,阴,高速,78.57,-2.71,-1.00,true,false,0.530,none,0.035,7.08,0.044,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0382,VH_023,2026-01-03T04:34:00,NOA 退出,阴,高速,93.14,-1.71,3.86,false,false,0.634,none,0.069,8.99,0.211,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0383,VH_024,2026-01-03T04:41:00,NOA 退出,阴,高速,107.71,-0.70,-5.57,false,false,0.738,none,0.002,5.29,-0.113,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0384,VH_025,2026-01-03T04:48:00,NOA 退出,阴,高速,79.43,-2.65,-0.71,true,false,0.536,none,0.037,7.19,0.054,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0385,VH_026,2026-01-03T04:55:00,NOA 退出,阴,高速,94.00,-1.65,4.14,false,false,0.640,none,0.071,9.10,0.220,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0386,VH_027,2026-01-03T05:02:00,NOA 退出,阴,高速,108.57,-3.60,-5.29,false,false,0.744,none,0.004,5.40,-0.103,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0387,VH_028,2026-01-03T05:09:00,NOA 退出,阴,高速,80.29,-2.59,-0.43,true,false,0.542,none,0.039,7.31,0.064,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0388,VH_029,2026-01-03T05:16:00,NOA 退出,阴,高速,94.86,-1.59,4.43,false,false,0.646,none,0.073,9.21,0.230,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0389,VH_030,2026-01-03T05:23:00,NOA 退出,阴,高速,109.43,-3.54,-5.00,false,false,0.750,none,0.006,5.51,-0.093,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0390,VH_031,2026-01-03T05:30:00,NOA 退出,阴,高速,81.14,-2.53,-0.14,true,false,0.548,none,0.041,7.42,0.073,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0391,VH_032,2026-01-03T05:37:00,NOA 退出,阴,高速,95.71,-1.53,4.71,false,false,0.652,none,0.076,9.33,0.240,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0392,VH_033,2026-01-03T05:44:00,NOA 退出,阴,高速,110.29,-3.48,-4.71,false,false,0.450,none,0.008,5.62,-0.083,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0393,VH_034,2026-01-03T05:51:00,NOA 退出,阴,高速,82.00,-2.48,0.14,true,false,0.554,none,0.043,7.53,0.083,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0394,VH_035,2026-01-03T05:58:00,NOA 退出,阴,高速,96.57,-1.47,5.00,false,false,0.658,none,0.078,9.44,-0.240,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0395,VH_036,2026-01-03T06:05:00,NOA 退出,阴,高速,111.14,-3.42,-4.43,false,false,0.456,none,0.010,5.73,-0.073,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0396,VH_001,2026-01-03T06:12:00,NOA 退出,阴,高速,82.86,-2.42,0.43,true,false,0.560,none,0.045,7.64,0.093,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0397,VH_002,2026-01-03T06:19:00,NOA 退出,阴,高速,97.43,-1.41,5.29,false,false,0.664,none,0.080,9.55,-0.230,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0398,VH_003,2026-01-03T06:26:00,NOA 退出,阴,高速,112.00,-3.36,-4.14,false,false,0.462,none,0.012,5.85,-0.064,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0399,VH_004,2026-01-03T06:33:00,NOA 退出,阴,高速,83.71,-2.36,0.71,true,false,0.566,none,0.047,7.76,0.103,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0400,VH_005,2026-01-03T06:40:00,NOA 退出,阴,高速,98.29,-1.35,5.57,false,false,0.670,none,0.082,9.66,-0.220,地图或车道融合置信不足,NOA 功能退出,NOA 场景中地图与感知融合置信不足，系统请求退出并提示驾驶员。
EVT_0401,VH_006,2026-01-03T06:47:00,驾驶员接管,晴,城市道路,25.00,-4.07,-12.12,true,false,0.571,vehicle,0.551,2.06,-0.112,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0402,VH_007,2026-01-03T06:54:00,驾驶员接管,晴,城市道路,44.78,-2.61,3.14,true,false,0.693,vehicle,0.676,3.45,0.235,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0403,VH_008,2026-01-03T07:01:00,驾驶员接管,晴,城市道路,64.55,-1.16,18.41,true,false,0.814,vehicle,0.801,4.84,-0.439,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0404,VH_009,2026-01-03T07:08:00,驾驶员接管,晴,城市道路,26.16,-3.99,-11.22,true,false,0.579,vehicle,0.559,2.14,-0.092,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0405,VH_010,2026-01-03T07:15:00,驾驶员接管,晴,城市道路,45.94,-2.53,4.04,true,false,0.700,vehicle,0.684,3.53,0.255,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0406,VH_011,2026-01-03T07:22:00,驾驶员接管,晴,城市道路,65.71,-1.07,19.31,true,false,0.821,vehicle,0.809,4.92,-0.418,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0407,VH_012,2026-01-03T07:29:00,驾驶员接管,晴,城市道路,27.33,-3.90,-10.33,true,false,0.586,vehicle,0.566,2.22,-0.071,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0408,VH_013,2026-01-03T07:36:00,驾驶员接管,晴,城市道路,47.10,-2.44,4.94,true,false,0.707,vehicle,0.691,3.61,0.276,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0409,VH_014,2026-01-03T07:43:00,驾驶员接管,晴,城市道路,66.88,-0.99,20.20,true,false,0.829,vehicle,0.816,5.00,-0.398,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0410,VH_015,2026-01-03T07:50:00,驾驶员接管,晴,城市道路,28.49,-3.81,-9.43,true,false,0.593,vehicle,0.573,2.31,-0.051,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0411,VH_016,2026-01-03T07:57:00,驾驶员接管,晴,城市道路,48.27,-2.36,5.84,true,false,0.714,vehicle,0.698,3.69,0.296,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0412,VH_017,2026-01-03T08:04:00,驾驶员接管,晴,城市道路,68.04,-0.90,21.10,true,false,0.836,vehicle,0.823,1.00,-0.378,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0413,VH_018,2026-01-03T08:11:00,驾驶员接管,晴,城市道路,29.65,-3.73,-8.53,true,false,0.600,vehicle,0.581,2.39,-0.031,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0414,VH_019,2026-01-03T08:18:00,驾驶员接管,晴,城市道路,49.43,-2.27,6.73,true,false,0.721,vehicle,0.706,3.78,0.316,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0415,VH_020,2026-01-03T08:25:00,驾驶员接管,晴,城市道路,69.20,-0.81,22.00,true,false,0.843,vehicle,0.831,1.08,-0.357,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
EVT_0416,VH_021,2026-01-03T08:32:00,驾驶员接管,晴,城市道路,30.82,-3.64,-7.63,true,false,0.607,vehicle,0.588,2.47,-0.010,场景复杂度升高,驾驶员主动接管,复杂交通参与者交互下驾驶员主动接管，自动驾驶控制退出。
